appId,title,developer,developerId,developerEmail,developerWebsite,genre,genreId,categories,score,ratings,reviews,installs,realInstalls,minInstalls,price,free,currency,offersIAP,contentRating,adSupported,containsAds,released,updated,version,androidVersion,privacyPolicy,url,icon,headerImage,summary,first_keyword,matched_keywords
com.fiveg.fourg.ltemode.networkonly.speed.test,4g/5g lte mode & Wifi tools,EchoTech Studios,EchoTech+Studios,hasqureshi5566@gmail.com,https://x94bc8e18.app-ads-txt.com,Tools,TOOLS,,,,,"10,000+",35192,10000,0,True,USD,False,Everyone,False,False,,,Varies with device,,https://sites.google.com/view/lteprivacypolicyechotech/home,https://play.google.com/store/apps/details?id=com.fiveg.fourg.ltemode.networkonly.speed.test&hl=en&gl=us,https://play-lh.googleusercontent.com/_Ls2A4L1b6kmpnDbUJaejj1409dYKr3MA_a1Yn03Wk1hLyWfO7K_H1xNekl42VC9XGHxvRlwn80bw5rKaQf4,https://play-lh.googleusercontent.com/Im5geDu9Odr0SIVL98RAvf0DcDX6RpP8rehpkZdBY_wTYJvv3YwRH-WOSmplhm_d7sMuxuDlCPWzKcLKcdNVbQ,Get stable internet with 4g/5g lte mode network with wifi tools,5g signal,5g signal
com.kijuzdev.mapsignal,MapSignal  5G Network Monitor,Giuseppe B.,Giuseppe+B.,kijuz.develop@gmail.com,,Tools,TOOLS,,0,0,0,"1,000+",1157,1000,0,True,USD,False,Everyone,False,False,"Sep 11, 2025",,Varies with device,,https://kijuz.github.io/privacy-policy_mapsignal/privacy-policy-en.md,https://play.google.com/store/apps/details?id=com.kijuzdev.mapsignal&hl=en&gl=us,https://play-lh.googleusercontent.com/MBviyR42_ivsoB3vaSswx3MI7ezI6v8FCfq72cEx0UY8KioPG47plYFAXtGkJCTwLW6HiM8_hrXlMq_CQNmjkg,https://play-lh.googleusercontent.com/3Aje3yduGFUiCNNOGbxCsf6NAFAIP7bwbYXZV_ccIZsdfijkz85stLd5v6MNTWIijKN7zZP1K1ugGpGSCubj,"Monitor 2G 3G 4G 5G mobile networks, run speedtests, Calls, view charts and maps",5g signal,5g signal
four4Glte.only.networkmode.forcelte.mode.five5G,5G/4G LTE Only Network Mode,AlphaBrain Apps Studio,AlphaBrain+Apps+Studio,saitsolution.developer@gmail.com,https://alphabrainstudio.github.io,Tools,TOOLS,Tools,3.63,6403,68,"1,000,000+",2326432,1000000,0,True,USD,True,Everyone,True,True,"Aug 20, 2021",1773947136,2.3.22,,https://sites.google.com/view/forgfivegnetworklte/home,https://play.google.com/store/apps/details?id=four4Glte.only.networkmode.forcelte.mode.five5G&hl=en&gl=us,https://play-lh.googleusercontent.com/etmBuBURFyxLWQUZDMdhh7Xwktoh4EuvYQXzfHXPLqD7zbdFVK64DcA0GDRnnDRCbW4,https://play-lh.googleusercontent.com/Rg9lcY6HO-uZF2LEk0Pth4q68qt-zYjRJxl7Wnew8XAudms12C3pzy9ECStiTsBiDw,Switch your internet with 5G/4G LTE Only Network Mode in chosen network,5g signal,5g signal
com.ovz.carscanner,Car Scanner ELM OBD2,CAR SCANNER LLC,CAR+SCANNER+LLC,admin@carscanner.info,https://www.carscanner.info,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.6432567,330270,7361,"10,000,000+",25787976,10000000,0,True,USD,True,Everyone,True,True,"Jan 23, 2018",1774339327,2.1.15,,https://carscanner.info/privacy-policy/,https://play.google.com/store/apps/details?id=com.ovz.carscanner&hl=en&gl=us,https://play-lh.googleusercontent.com/X2HRiBLZzH77P7uCL4dBhbbkrXSYx0YyUIC8CDSxGHDTqidymUtsxhYQJqyQS1_d_LE,https://play-lh.googleusercontent.com/01MXrSUMemUsuhYee7eYJItRqEtGJKbySN6M-QxT5-9VE_ZJmscKP6lP3ZTsBb-MVw,Trip computer+car diagnostic tool with widest variety of features and dashboard!,obd2,obd2;vehicle diagnostics
org.prowl.torque,Torque Pro (OBD 2 & Car),Ian Hawkins,Ian+Hawkins,piemmm20@googlemail.com,http://torque-bhp.com/,Communication,COMMUNICATION,Communication,4.020408,80754,10546,"1,000,000+",4465385,1000000,4.95,False,USD,False,Everyone,False,False,"Mar 7, 2010",1738586147,1.12.108,,https://torque-bhp.com/privacy.txt,https://play.google.com/store/apps/details?id=org.prowl.torque&hl=en&gl=us,https://play-lh.googleusercontent.com/jCmUBkfai1vJhnCYXDefs706hLCrBAPtzDX4JI4aFuVza2MS-ZMSSJnJFSFEHciDU9s,https://play-lh.googleusercontent.com/ixvMM__7udJBKdr52Y6JQZtL2PXdJpQM9UiB-ust4C7xxQtdvHJmvj7h-OX33UjzGw,"Measure BHP, Torque & 0-60 Clear car OBD faults View engine data in Google Earth",obd2,obd2;vehicle diagnostics
org.eobdfacile.android,OBD2 Car Scanner - EOBD Facile,Outils OBD Facile,8750294559715948452,support@outilsobdfacile.fr,https://www.outilsobdfacile.fr,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.4074073,81855,288,"10,000,000+",10003046,10000000,0,True,USD,True,Everyone,False,False,"May 8, 2012",1773932254,3.84.1158,,https://www.outilsobdfacile.fr/cgu/cgu-app-eobd-facile.php,https://play.google.com/store/apps/details?id=org.eobdfacile.android&hl=en&gl=us,https://play-lh.googleusercontent.com/wwoFEXE-L7KxgnLQjgR5aexdkUzHbJcGpCF88Hd0_mlY2-V8DcTg5nCtz5-lmvlhtg,https://play-lh.googleusercontent.com/7LDO_DmWhgMpr-oWR7O8PZwG5fI6R6tEMbKg8LRqty3CQyUhMGbW07BgYmXGl75uFUIs,"OBD2 scanner & car diagnostic app. Read, clear fault codes with ELM327 adapter.",obd2,obd2;vehicle diagnostics
OCTech.Mobile.Applications.TouchScan,OBD Fusion (Car Diagnostics),"OCTech, LLC","OCTech,+LLC",service@obdsoftware.net,https://www.obdsoftware.net,Communication,COMMUNICATION,Communication,4.7272725,2990,543,"100,000+",110575,100000,5.99,False,USD,True,Everyone,False,False,"Jun 7, 2012",1773266039,6.14.0,,https://www.obdsoftware.net/about/privacy,https://play.google.com/store/apps/details?id=OCTech.Mobile.Applications.TouchScan&hl=en&gl=us,https://play-lh.googleusercontent.com/V2flrnPe9_0_bw6Gc_8onLdkDAK-z7LAd0nMZ34sJ9fRg8iMbQEaoPI2cBs9617jFBM,https://play-lh.googleusercontent.com/yHNrzyetLMvyzdOIG-7MeRfikVjHC8Pl_3962Ir_r29I4d-KUKlsdBa7-0_FlvNNYew,Read OBD2 data and DTCs Create custom dashboards Enhanced diagnostics available,obd2,obd2;vehicle diagnostics
com.obdocker.obdocker,OBDocker - OBD2 Car Scanner,Motorsure INC.,Motorsure+INC.,service@obdocker.com,https://obdocker.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.269608,36327,267,"1,000,000+",1831147,1000000,0,True,USD,True,Everyone,False,False,"Dec 1, 2023",1756199881,3.2.6,,https://obdocker.com/privacy-policy/,https://play.google.com/store/apps/details?id=com.obdocker.obdocker&hl=en&gl=us,https://play-lh.googleusercontent.com/jhi-6SAPBpDksTaoDZIp8V4JUaNI08JIAE2Qwom2szLr2j5OetoDYs2lPZ980Ev1gkg,https://play-lh.googleusercontent.com/eAfS0Cn3bNBYsgHPlvKuByhrKHhbnFFxsOv6NV3Bf9hFtE8n0Xqef8EyQwl4gS15JoZU,"Ultimate OBD2 Car Scanner: Diagnostics, Service and Modification Tool",obd2,obd2;vehicle diagnostics
com.obdautodoctor,OBD Auto Doctor car scanner,Creosys Ltd,8422091698092920298,support@obdautodoctor.com,https://www.obdautodoctor.com/android,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.1968193,27277,897,"1,000,000+",3322936,1000000,0,True,USD,True,Everyone,False,False,"Jul 31, 2012",1775651525,Varies with device,,https://www.obdautodoctor.com/privacy/,https://play.google.com/store/apps/details?id=com.obdautodoctor&hl=en&gl=us,https://play-lh.googleusercontent.com/2dQSBdcjScQE7Ls9btzLjSUH0wlZZmAgFIxEgMcZG-D3k8708Y2cli_GnL8mSeLOTQ,https://play-lh.googleusercontent.com/9fzabB4JMZ6e6g3HHaarHeV1vPFIhaUs8pReRXj5Bb5BlLAoikcX2YgpWJ6vqgj_K1Y,OBD2 diagnostics for ELM 327: clear check engine light & monitor car health,obd2,obd2;vehicle diagnostics
com.prizmos.carista,Carista OBD2,Prizmos Ltd.,Prizmos+Ltd.,support@caristaapp.com,https://carista.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.754491,19637,644,"1,000,000+",1988359,1000000,0,True,USD,True,Everyone,False,False,"Apr 8, 2013",1775212038,9.8.1,,https://carista.com/app-privacy,https://play.google.com/store/apps/details?id=com.prizmos.carista&hl=en&gl=us,https://play-lh.googleusercontent.com/m21EfwWVdcL3u-lcA4gQfPwg2UcaQOyIuvOoOcfd6UHN8jag--5-KhbFryVTK_M7uBl0,https://play-lh.googleusercontent.com/qUHERaIaOXtXoXddZsvKIyjpjYg1UUiojaP8mmKMHdbzaG9Y14FuqZuQRwC4jiY9_fc,"Diagnose fault codes, customize features, monitor live data and service your car",obd2,obd2
OCTech.Mobile.Applications.OBDLink,OBDLink (OBD car diagnostics),"OBD Solutions, LLC","OBD+Solutions,+LLC",support@scantool.net,http://www.obdlink.com,Communication,COMMUNICATION,Communication,4.712794,18706,2564,"1,000,000+",2163275,1000000,0,True,USD,True,Everyone,False,False,"Oct 29, 2012",1773266344,6.14.0,,http://www.obdlink.com/obdlink-app-privacy-policy/,https://play.google.com/store/apps/details?id=OCTech.Mobile.Applications.OBDLink&hl=en&gl=us,https://play-lh.googleusercontent.com/ZYJOm4XuadVLnQHI32GVcZDQ56X3u3tGLuzfuBPxqqDnlBQJ6Tgs8IdtDIKmPyAYtukM2go98gcIoCcI7mX1Ag,https://play-lh.googleusercontent.com/VNk982iGbBeMdhkH3hYvt3lLGyy38lUeCenKnMslKRkkE28GCIDKLvNSpzcB0fJRB5SO,Turn your phone or tablet into an advanced diagnostic scan tool with OBDLink!,obd2,obd2;vehicle diagnostics
mureung.obdproject,Infocar - OBD2 ELM Scanner,"Infocar Co., Ltd.",6439791427420750650,tech@infocarmobility.com,http://infocarmobility.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.93,25614,226,"10,000,000+",10288581,10000000,0,True,USD,True,Everyone,True,True,"Sep 20, 2018",1775196304,2.29.1,,http://infocarmobility.com/sub/_privacy.php,https://play.google.com/store/apps/details?id=mureung.obdproject&hl=en&gl=us,https://play-lh.googleusercontent.com/hx1xSKXxqTAcBW30if-jbVGQT9jsrF2c_gWrOMK0PqrrMPCMhTyOHWKWCiYexNSrxQ,https://play-lh.googleusercontent.com/6jU9T_m4GyqO2m00UqfCS_9PBBrZq2IvCrhBGR1ipC_doYp31pttFju-5LZlSM0LNxAG,"Diagnose, clear fault codes, view live data & manage your car with this OBD2 app",obd2,obd2;vehicle diagnostics
com.zymbia.carpm_mechanic,OBD Scanner ELM327: GaragePro,CaRPM,6676197479873303362,carpm.official@gmail.com,https://www.carpm.in,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.1870503,6850,673,"1,000,000+",1718016,1000000,0,True,USD,True,Everyone,False,False,"Jul 22, 2016",1775838259,4.1.8,,https://garagepro.in/pages/privacy-policy,https://play.google.com/store/apps/details?id=com.zymbia.carpm_mechanic&hl=en&gl=us,https://play-lh.googleusercontent.com/TZzwtLUMDynwOivuR1fPriJOL8_rBfMvNPGGm3mnptkdsF8fxaEebYkCDo-LHb0ANg,https://play-lh.googleusercontent.com/hwC_RkiwkxrVqxD1wMqqklTsfg-k8ykwgBYJQ_rCx4m8436NtpxqxbAT5T9g49esII0,Read and delete OBD codes with any ELM327 OBD scanner. Coding functions included,obd2,obd2;vehicle diagnostics
com.fixdapp.two,FIXD OBD2 Scanner,FIXD,FIXD,appsupport@fixdapp.com,https://www.fixdapp.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.1848803,29644,13117,"1,000,000+",2486968,1000000,0,True,USD,True,Everyone,False,False,"Sep 17, 2015",1775200890,26.6,,https://www.fixdapp.com/privacy,https://play.google.com/store/apps/details?id=com.fixdapp.two&hl=en&gl=us,https://play-lh.googleusercontent.com/3oNaYg2wbFHmCL0TeX2gkyvPYvNaDg4U-Ra-Yb3y6rAjronsCxDPhXBLA1jW_jCAopU,https://play-lh.googleusercontent.com/es0Id3njOsxvRzEZgU8HGxLH4-Jmll_w_c__FkedSBgxhaa_CxY7XNxf75w_Z7chnkpb,Your car is talking. Start listening.,obd2,obd2
com.lemurmonitors.bluedriver,BlueDriver OBD2 Scan Tool,Lemur Vehicle Monitors,4947164804079472463,support@bluedriver.com,http://www.bluedriver.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.7362735,16974,6914,"1,000,000+",2007802,1000000,0,True,USD,False,Everyone,False,False,"Jan 20, 2014",1774973299,8.9,,https://us.bluedriver.com/pages/privacy-policy,https://play.google.com/store/apps/details?id=com.lemurmonitors.bluedriver&hl=en&gl=us,https://play-lh.googleusercontent.com/kMlEIv22GVt4I_5mX-80VnBD_RQq2uJlig-3H6wVEaF15BO_O1Bqyz1Y_c_eylotqw,https://play-lh.googleusercontent.com/MmQjElxpRhGDzuU0qLYUDtdHWoaESn6qVPbVdgccBw2QtbN8ejS8o30pzdUzD2XQDH4,BlueDriver® is a Premium Diagnostic OBD2 Scan Tool. www.BlueDriver.com,obd2,obd2;vehicle diagnostics
com.elm.elm327.obd2.eobd.obd.car.scanner.diagnostics.tool.dashboard.doctor.check.engine.torque.speed.trouble.codes.mary,Obd Mary – Car Scanner for ELM,WyspaTech,WyspaTech,obdscannernet@gmail.com,https://obdscanner.net/,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.652381,143570,1131,"1,000,000+",4837943,1000000,0,True,USD,True,Everyone,True,True,"Mar 13, 2019",1775503724,1.297,,https://obdscanner.net/mobile-apps-privacy-policy/,https://play.google.com/store/apps/details?id=com.elm.elm327.obd2.eobd.obd.car.scanner.diagnostics.tool.dashboard.doctor.check.engine.torque.speed.trouble.codes.mary&hl=en&gl=us,https://play-lh.googleusercontent.com/x0JTKoExmaAU5PVO9vcFvkqbdiIL4zmfo0I2uk5bUoMCsydOTdxeY6zKnVGL7HFlp0o,https://play-lh.googleusercontent.com/xJ74jnxcsquaJCNrhpT_Tppq8Z_0cptorPFUU9EIadLh6ARVKeqcwyw4L_czO6cEFqw,Effectiv OBD2 Car diagnostics. DTC Scanner. Custom Dashboard. ELM Trip Computer.,obd2,obd2;vehicle diagnostics
com.iViNi.bmwhatLite,Carly — OBD2 car scanner,Carly Solutions GmbH & Co KG,7704144261174809075,priority@mycarly.com,http://www.mycarly.com/,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.5691056,32386,1360,"1,000,000+",1818821,1000000,0,True,USD,True,Everyone,False,False,"Oct 21, 2012",1775636755,49.81,,https://www.mycarly.com/company/privacy-policy,https://play.google.com/store/apps/details?id=com.iViNi.bmwhatLite&hl=en&gl=us,https://play-lh.googleusercontent.com/scISzxCcBO9XP8YuFbeEQVSxQ3T77yUAVULJqsIQjBPf5sh1hXwJy2ZyrliIUEzBaj7K,https://play-lh.googleusercontent.com/PzT8MHkTsYjYf9GZ0Ogj8zKoQglJGttZkyzQIqxD4ysK2JhSLjFQjdIp5xYb1e_tcdg,"Save money on your car, detect errors, customize its features, and more",obd2,obd2;vehicle diagnostics
it.smartapps4me.smartcontrol,SmartControl OBD2: Car Scanner,SmartApps4Me,8513521576775731078,staff@smartcontrol-4me.com,https://smartcontrol-site.pages.dev/,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.73,3060,123,"100,000+",484251,100000,0,True,USD,True,Everyone,False,False,"Nov 6, 2014",1726520534,6.1.27.13,,https://smartcontrol-site.pages.dev/privacy.html,https://play.google.com/store/apps/details?id=it.smartapps4me.smartcontrol&hl=en&gl=us,https://play-lh.googleusercontent.com/0SK9hZsUgq2hNtjVhqah25SmFfhgUEDXo2xMMv8YVYdfSwb_wzpARpDNJ7fq5kfYzP4,https://play-lh.googleusercontent.com/Is-OtOZ6glJiZEI9erfLGzzLxZlkWDdCHNRUamqKiTN7QPtdXjwiiS9CrXXlfezChA,"OBD2 car scanner: live data, DTC diagnostics, trip costs. Offline, no account.",obd2,obd2
com.voltasit.obdeleven.basic,OBDeleven – OBD2 car scanner,OBDeleven,OBDeleven,support@obdeleven.com,http://obdeleven.com,Tools,TOOLS,Tools,4.18,3417,86,"100,000+",476524,100000,0,True,USD,True,Everyone,False,False,"Oct 6, 2022",1775549873,2.1.1,,https://obdeleven.com/privacy-policy,https://play.google.com/store/apps/details?id=com.voltasit.obdeleven.basic&hl=en&gl=us,https://play-lh.googleusercontent.com/hPWx_sYJzZOLsI3y-kVM5GLwTI0xhssZU08E-G6mp4WuB_WmvPev69ZIljk5QfzsPuY,https://play-lh.googleusercontent.com/USsnN_m8sjoMkVSw8J3EfxNynKKJVALOVWRlqSBsw1MPUQ1QfL1EGSJRJNAwTZ7X3as,"Car diagnostics, service & coding",obd2,obd2;vehicle diagnostics
com.motordata.obd,MotorData OBD2 ELM car scanner,JSC Legion-Autodata,JSC+Legion-Autodata,elm@motordata.net,https://motordata-obd.com/?utm_medium=mobileapp&utm_campaign=motordataodb&utm_source=googleplay,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.1,34048,297,"5,000,000+",7830745,5000000,0,True,USD,True,Everyone,False,False,"Jan 31, 2018",1769717026,1.28.12.2124,,https://motordata-obd.com/privacy_policy/,https://play.google.com/store/apps/details?id=com.motordata.obd&hl=en&gl=us,https://play-lh.googleusercontent.com/q1MctLsIHpOibcKqnrGDtoIHilnDTe-iY5LPf9xDI8E8wS-sUScnGlwCGXrJh211d7U,https://play-lh.googleusercontent.com/QKNG_uNs5H14ktvzR5kpqbJ8vTIfZDv6zs_4jWSWVoeYzODZHv_vSbVExPoTN-9_FQ,Qualifed diagnostics. Trouble Codes. Dashboard. Logs. Parameters. Check engine.,obd2,obd2;vehicle diagnostics
com.clockworkbits.piston,Piston - OBD2 Car Scanner,Stinez Pty Ltd,Stinez+Pty+Ltd,support@piston.app,https://piston.app/,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.25,5504,178,"1,000,000+",1358637,1000000,0,True,USD,True,Everyone,False,False,"Jun 26, 2014",1760152292,3.11.0,,https://piston.app/privacy/,https://play.google.com/store/apps/details?id=com.clockworkbits.piston&hl=en&gl=us,https://play-lh.googleusercontent.com/Mb4aGgRz6_zv2BaY6YJCSIzJ2JrwMQJv5t5-_TM8lTHSnMH4gexrQFWJylN1KTfx9VA,https://play-lh.googleusercontent.com/0uKbSjzO3DFQg52I148p-nKNytvT8ZCg9FtrvvOEONSA53c8RruxsQvBlbB8GFMAlyu6,OBD2 Diagnostics - Read and Clear Fault Codes and Access Data from Sensors,obd2,obd2
com.vehobd.app,Car Scanner OBD2: OBDAssistant,OBD2assistant,8633589230633232077,obd2assistant.app@gmail.com,https://www.obd2assistant.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.8181818,500,0,"10,000+",44020,10000,0,True,USD,True,Everyone,False,False,"Jul 9, 2025",1775850874,2.0.33,,https://www.obd2assistant.com/privacy-policy,https://play.google.com/store/apps/details?id=com.vehobd.app&hl=en&gl=us,https://play-lh.googleusercontent.com/cL3CcK0wEBoZbV3gpsItT7kB_lbEypPLJ2SkWa0DtpXQuICMdWPeqX8UlSCZHOdVqr1PlvORUbWEO5fnuF7z_lI,https://play-lh.googleusercontent.com/bPxwoz5AhFjN4oX32aGlVBe6Ugt6Z9jyYjrNyQE5OG51_ZEcQwtbWpxVN514PXuBxAMgnATfdtNftjA9phdiBg,AI-powered car diagnostics. Scan OBD2 codes and get instant repair solutions.,obd2,obd2;vehicle diagnostics
de.wgsoft.scanmaster,ScanMaster for ELM327 OBD-2,WGSoft.de,WGSoft.de,info@wgsoft.de,https://www.wgsoft.de,Communication,COMMUNICATION,Communication,4.08,19145,477,"5,000,000+",5035908,5000000,0,True,USD,True,Everyone,False,False,"Jun 24, 2012",1754404421,5.13,,https://www.wgsoft.de/wgsoft-app-privacy-policy,https://play.google.com/store/apps/details?id=de.wgsoft.scanmaster&hl=en&gl=us,https://play-lh.googleusercontent.com/2GCChk38z_6qArZED41oD_IQ6Q_XeVZdW-rS7F_fg2pbrC1foLsTpR0Rz6mYZKfy0hc,https://play-lh.googleusercontent.com/eRW_PYYxshAEZV_gbYEr_rUHuC7JTOnHA41DgP8zENFaSrKivmKRIT0XbSBnJr4P5Wo,ScanMaster Lite is an application for vehicle diagnostics to OBD-2 standards.,obd2,obd2
com.pnn.obdcardoctor_full,inCarDoc Pro | OBD2,PNN SOFT,6079393151091967548,support.android@incardoc.com,https://incardoc.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.33,10629,315,"100,000+",345460,100000,4.99,False,USD,False,Everyone,False,False,"Mar 5, 2013",1759931303,7.8.9,,https://incardoc.com/en-us/privacypolicy,https://play.google.com/store/apps/details?id=com.pnn.obdcardoctor_full&hl=en&gl=us,https://play-lh.googleusercontent.com/DDPKZ5hr-YW7sZDkzr3yUT_dSiwEwM6CUpXg3riGA_WuEHSRbhqA3pYcW9sM6cDQyoU,https://play-lh.googleusercontent.com/8JMIyjoqU_RKuzjDNzMRUcRiMYS1QwhcqJA6sKg4xDXflQ0y2xMPfORwqRjH7OTcjx4,"OBD2 car scanner and diagnostics: read Check Engine, DTC, economy....",obd2,obd2
com.digitalcarkeyllc.car.scanner.obd.elm.torque.fixd.carly,OBD2 Car Scanner - ELM Torque,Cards,6469737508386097450,support.carscannerflutter@cardsapp.com,https://cardsapp.com/carscannerflutter,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.48,8307,81,"500,000+",974307,500000,0,True,USD,True,Everyone,True,True,"Mar 12, 2024",1766500553,2.1.0,,https://cardsapp.com/carscannerflutter/privacy/,https://play.google.com/store/apps/details?id=com.digitalcarkeyllc.car.scanner.obd.elm.torque.fixd.carly&hl=en&gl=us,https://play-lh.googleusercontent.com/5vmBpch5flxDNrFwYHvwl1ij6scAOE889cZibZZGmsgi83ZlNGytDRId8QGSVrPI3mdh,https://play-lh.googleusercontent.com/vQnS3Uesad2dlGMeqc8DRoBSyr-Aik67aNfpCjnd3N62dimTzITqJAErisZJOvZC9iA,OBD2 Car Scanner - ELM Torque:  Your Ultimate Vehicle Companion,obd2,obd2
com.chaoyue.obdpro,OBD Home,TPMS,TPMS,zhupanfeng@cyobd.com,,Tools,TOOLS,Tools,4.1702127,222,45,"50,000+",98220,50000,0,True,USD,False,Everyone,False,False,"Mar 4, 2024",1767065129,1.1.4,,http://www.cykjserver.com:6789/apk/neturalobd/obd_home_privacy_policy_enen.html,https://play.google.com/store/apps/details?id=com.chaoyue.obdpro&hl=en&gl=us,https://play-lh.googleusercontent.com/yX0w70-kP7--5lVfj6zz1fsSRudnrAMbxisZ12H53-LWAqGSvnnpAC35pqqYOJ5w3kw,https://play-lh.googleusercontent.com/XM75irevUzM_2OtTYr7OSt7JPPb46Cs1AdZD99SF4t3t0ixGKuoopxJFM6JFD4NTcPc,The APP supports V011 series products.,obd2,obd2
com.ontarioanalytics.obdai,OBDAI: OBD2 AI Car Scanner,Ontario Analytics,Ontario+Analytics,obdai@ontarioanalytics.com,https://obdai.app,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.1,56,10,"10,000+",11848,10000,0,True,USD,True,Everyone,False,False,"Jan 2, 2025",1774129403,2.1.0,,https://ontarioanalytics.com/obdai-privacy-policy/,https://play.google.com/store/apps/details?id=com.ontarioanalytics.obdai&hl=en&gl=us,https://play-lh.googleusercontent.com/BvOj3gPjYNF0q2yBiPV6cEBcBsz6ytB99mnLnQEhKuR867Ohxez7abQEaHv_gl1mjQ,https://play-lh.googleusercontent.com/cfimRw4sjMIKKoptiN5qEz4dfordOn-7G7wFwESlm75VrXUkX5_KUWiEuYMnF_v_PH-gL22fJDPkRs-_LknFcg,"AI-powered OBD diagnostics with professional reports, live data, and repair help",obd2,obd2
com.exza.diagnostixai,AI OBD2 Car Scanner for ELM327,EXZA - Technologies,7866864802709163167,info@exza.de,https://exza.de,Auto & Vehicles,AUTO_AND_VEHICLES,,,,,500+,501,500,0,True,USD,True,Everyone,False,False,"Feb 19, 2026",,Varies with device,,https://www.exza.de/datenschutzerklarung-diagnostixai,https://play.google.com/store/apps/details?id=com.exza.diagnostixai&hl=en&gl=us,https://play-lh.googleusercontent.com/X46uzvYR10sLOTHRHXVaMPFxLA5NZk0QDYBzERrN5d_4sC0I0cC9uhCK8DFmzIEaoK73Ckme160WQmkqcPamdQ,https://play-lh.googleusercontent.com/ewUJxIsCooa7E0arVRp7Kw8zUSftQE3G4b349ZvaDvHh9zZ1sN6_1fU8KET9D6ryXFvR-ZchElcFQV1RyFu65g,"AI OBD2 scanner, car diagnostics, live data, DTC, VAG MQB service & coding",obd2,obd2
com.r.metior.metior_1_0_10,Metior OBD2 ELM327 (USB-BT-WF),RS Group - OBD Scan Tools,5638824515491634663,metior.ar@gmail.com,https://diagnosticar.webstarts.com,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.4285715,267,9,"50,000+",74261,50000,0,True,USD,True,Everyone,True,True,"Aug 30, 2020",1753664760,1.13.5,,https://files.secure.website/wscfus/10633180/31929077/metior-privacy-policy.txt,https://play.google.com/store/apps/details?id=com.r.metior.metior_1_0_10&hl=en&gl=us,https://play-lh.googleusercontent.com/vpI_R1roYj8nUXEpphSmpWyb78AAHD5wmdniuRBEgGYMXjjanCs5i4g6mjSt7ARMLUk,https://play-lh.googleusercontent.com/OR5hCY7zicF04OsglqVuOetb08IlfOh_ikvLlcO2B48GneLSU4xYdM_vb2A_f2Pp6eMJ,"OBDII tool for ELM327 & DiagnoDCL. Get sensor data, read and clear DTCs and more",obd2,obd2
com.palmerperformance.DashCommand,DashCommand (OBD ELM App),Palmer Performance Engineering,Palmer+Performance+Engineering,support@palmerperformance.com,http://www.palmerperformance.com,Communication,COMMUNICATION,Communication,3.8807786,19991,3005,"1,000,000+",2597222,1000000,0,True,USD,True,Everyone,False,False,"Mar 11, 2011",1698761874,4.8.16,,http://www.autometer.com/privacy-policy-cookie-restriction-mode,https://play.google.com/store/apps/details?id=com.palmerperformance.DashCommand&hl=en&gl=us,https://play-lh.googleusercontent.com/BHIEF0DMTSu8pNaHRO9uBISVI505nkIP00rdywymp7D2gDo-RETExDwqssaB3L5N_jE,https://play-lh.googleusercontent.com/p_Kiem3w8oNU1_MnMOvLrRgkjvIZBjMrQ3vFBn4Zgb0B-GGBqQUCLHTUtWicV9h-ivz3,"Check/clear engine codes, view performance data, fuel economy, customize gauges.",obd2,obd2
